OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountRate,UnitCost,ListPrice,Category,GrossSales,DiscountValue,NetSales,COGS,ShippingCost,PaymentCost
O504914,2025-07-19,C11098,P2009,3,0.2,89.03,195.13,Home,585.39,117.08,468.31,267.09,4.37,11.84
O504915,2025-01-26,C10498,P2003,2,0.1,103.86,246.21,Sports,492.42,49.24,443.18,207.72,8.39,11.96
O504916,2025-08-24,C10603,P2019,3,0.05,28.46,61.03,Sports,183.09,9.15,173.94,85.38,2.5,5.28
O504917,2025-11-12,C11004,P2067,1,0.1,89.48,177.38,Sports,177.38,17.74,159.64,89.48,2.5,2.92
O504918,2025-04-20,C10595,P2005,1,0.0,21.42,39.38,Sports,39.38,0.0,39.38,21.42,7.41,0.81
O504919,2025-04-18,C11085,P2025,3,0.1,59.62,149.3,Electronics,447.9,44.79,403.11,178.86,5.89,12.67
O504920,2025-02-03,C10719,P2005,1,0.25,21.42,39.38,Sports,39.38,9.85,29.54,21.42,5.21,0.77
O504921,2025-10-24,C10447,P2052,2,0.1,85.13,212.17,Beauty,424.34,42.43,381.91,170.26,2.96,11.6
O504922,2025-12-16,C10381,P2046,2,0.1,41.9,79.58,Sports,159.16,15.92,143.24,83.8,2.94,3.63
O504923,2025-10-03,C10120,P2078,2,0.15,80.99,151.9,Beauty,303.8,45.57,258.23,161.98,5.11,6.73
O504924,2025-05-25,C10532,P2009,1,0.25,89.03,195.13,Home,195.13,48.78,146.35,89.03,4.86,3.45
O504925,2026-04-04,C10944,P2028,3,0.15,49.21,76.08,Beauty,228.24,34.24,194.0,147.63,3.84,3.93
O504926,2026-06-21,C11134,P2030,1,0.1,81.44,160.67,Electronics,160.67,16.07,144.6,81.44,4.88,3.14
O504927,2025-06-03,C10902,P2034,2,0.2,84.74,206.91,Electronics,413.82,82.76,331.06,169.48,5.62,10.2
O504928,2025-04-05,C10398,P2057,2,0.1,24.55,53.8,Beauty,107.6,10.76,96.84,49.1,5.06,2.11
O504929,2025-01-03,C10750,P2060,1,0.15,91.93,225.41,Sports,225.41,33.81,191.6,91.93,4.25,4.12
O504930,2025-05-03,C10723,P2079,1,0.05,76.11,150.73,Apparel,150.73,7.54,143.19,76.11,2.5,4.16
O504931,2025-03-26,C11178,P2076,3,0.0,94.33,153.36,Apparel,460.08,0.0,460.08,282.99,3.78,10.69
O504932,2025-08-15,C10120,P2004,3,0.0,82.13,229.05,Sports,687.15,0.0,687.15,246.39,4.37,13.73
O504933,2026-06-25,C10297,P2007,2,0.05,81.19,138.2,Apparel,276.4,13.82,262.58,162.38,5.78,5.63
O504934,2025-07-02,C11125,P2065,1,0.1,74.22,160.54,Electronics,160.54,16.05,144.49,74.22,3.75,3.85
O504935,2026-01-05,C10137,P2007,3,0.25,81.19,138.2,Apparel,414.6,103.65,310.95,243.57,6.06,8.3
O504936,2025-02-15,C10396,P2032,3,0.15,83.59,176.17,Apparel,528.51,79.28,449.23,250.77,4.46,11.9
O504937,2025-01-31,C10410,P2010,1,0.0,105.58,212.84,Electronics,212.84,0.0,212.84,105.58,4.93,6.17
O504938,2025-01-10,C11174,P2030,1,0.05,81.44,160.67,Electronics,160.67,8.03,152.64,81.44,4.14,4.27
O504939,2025-09-05,C10932,P2014,2,0.1,105.6,279.48,Beauty,558.96,55.9,503.06,211.2,3.88,9.98
O504940,2025-10-24,C10336,P2074,2,0.0,60.53,130.38,Sports,260.76,0.0,260.76,121.06,4.74,6.01
O504941,2025-11-15,C10995,P2029,1,0.15,30.95,55.54,Apparel,55.54,8.33,47.21,30.95,4.21,1.49
O504942,2026-02-13,C10041,P2005,2,0.15,21.42,39.38,Sports,78.76,11.81,66.95,42.84,6.22,1.57
O504943,2025-02-17,C11022,P2027,1,0.1,39.51,103.84,Electronics,103.84,10.38,93.46,39.51,5.33,2.43
O504944,2025-05-26,C10951,P2011,1,0.1,25.59,43.62,Electronics,43.62,4.36,39.26,25.59,4.2,1.23
O504945,2025-08-26,C11034,P2072,2,0.0,85.85,152.66,Sports,305.32,0.0,305.32,171.7,5.69,6.44
O504946,2026-03-04,C10807,P2062,3,0.25,69.71,151.88,Beauty,455.64,113.91,341.73,209.13,2.7,6.75
O504947,2025-12-07,C10080,P2020,1,0.25,96.28,147.84,Home,147.84,36.96,110.88,96.28,6.09,3.22
O504948,2025-01-29,C10361,P2003,1,0.0,103.86,246.21,Sports,246.21,0.0,246.21,103.86,5.17,6.07
O504949,2025-06-03,C10036,P2074,1,0.0,60.53,130.38,Sports,130.38,0.0,130.38,60.53,5.34,2.62
O504950,2026-02-12,C10022,P2063,2,0.0,107.79,241.07,Sports,482.14,0.0,482.14,215.58,7.14,15.37
O504951,2025-05-18,C10739,P2001,2,0.0,67.86,159.31,Electronics,318.62,0.0,318.62,135.72,6.23,8.1
O504952,2025-05-23,C10545,P2003,2,0.2,103.86,246.21,Sports,492.42,98.48,393.94,207.72,4.89,9.48
O504953,2026-02-12,C11088,P2016,2,0.1,23.99,66.65,Electronics,133.3,13.33,119.97,47.98,5.02,2.4
O504954,2026-06-12,C11171,P2051,2,0.15,21.09,56.25,Home,112.5,16.88,95.62,42.18,4.5,2.04
O504955,2026-04-22,C10587,P2062,3,0.15,69.71,151.88,Beauty,455.64,68.35,387.29,209.13,6.04,10.06
O504956,2025-10-17,C10976,P2056,2,0.1,12.18,29.13,Home,58.26,5.83,52.43,24.36,5.5,1.26
O504957,2025-06-15,C10003,P2010,1,0.05,105.58,212.84,Electronics,212.84,10.64,202.2,105.58,6.46,4.08
O504958,2026-02-02,C10265,P2034,3,0.0,84.74,206.91,Electronics,620.73,0.0,620.73,254.22,3.56,15.78
O504959,2025-05-29,C10477,P2012,1,0.05,91.5,250.58,Home,250.58,12.53,238.05,91.5,6.34,5.29
O504960,2025-10-25,C10901,P2002,1,0.0,36.16,61.12,Beauty,61.12,0.0,61.12,36.16,7.38,1.67
O504961,2026-03-15,C11150,P2016,2,0.05,23.99,66.65,Electronics,133.3,6.67,126.64,47.98,6.34,2.65
O504962,2026-04-10,C10343,P2076,1,0.05,94.33,153.36,Apparel,153.36,7.67,145.69,94.33,3.98,4.47
O504963,2026-01-21,C10610,P2029,1,0.2,30.95,55.54,Apparel,55.54,11.11,44.43,30.95,6.09,1.39
O504964,2025-01-12,C11112,P2077,1,0.1,99.36,190.12,Apparel,190.12,19.01,171.11,99.36,6.93,4.0
O504965,2025-10-20,C10956,P2009,1,0.15,89.03,195.13,Home,195.13,29.27,165.86,89.03,3.85,3.86
O504966,2025-04-12,C10065,P2011,1,0.0,25.59,43.62,Electronics,43.62,0.0,43.62,25.59,6.32,1.15
O504967,2025-11-12,C11072,P2047,2,0.05,23.95,36.37,Sports,72.74,3.64,69.1,47.9,3.95,1.48
O504968,2025-11-07,C10516,P2033,2,0.05,102.58,280.83,Apparel,561.66,28.08,533.58,205.16,8.38,13.86
O504969,2025-09-28,C10109,P2067,1,0.15,89.48,177.38,Sports,177.38,26.61,150.77,89.48,2.5,4.75
O504970,2026-03-31,C10466,P2026,1,0.0,25.88,63.53,Beauty,63.53,0.0,63.53,25.88,5.57,1.27
O504971,2026-01-12,C10797,P2026,2,0.0,25.88,63.53,Beauty,127.06,0.0,127.06,51.76,3.07,3.57
O504972,2025-11-08,C10357,P2069,1,0.15,90.63,175.87,Apparel,175.87,26.38,149.49,90.63,5.03,4.18
O504973,2025-08-11,C10976,P2036,1,0.1,79.57,186.92,Apparel,186.92,18.69,168.23,79.57,6.65,3.29
O504974,2025-02-11,C10227,P2064,1,0.0,92.82,194.3,Sports,194.3,0.0,194.3,92.82,6.03,3.5
O504975,2025-03-06,C10058,P2011,1,0.0,25.59,43.62,Electronics,43.62,0.0,43.62,25.59,2.97,1.0
O504976,2025-12-28,C10561,P2034,1,0.0,84.74,206.91,Electronics,206.91,0.0,206.91,84.74,6.43,4.81
O504977,2026-02-12,C10918,P2033,3,0.0,102.58,280.83,Apparel,842.49,0.0,842.49,307.74,4.95,26.52
O504978,2025-04-28,C10241,P2034,3,0.1,84.74,206.91,Electronics,620.73,62.07,558.66,254.22,6.18,14.16
O504979,2026-05-28,C11136,P2000,2,0.0,20.01,46.3,Beauty,92.6,0.0,92.6,40.02,5.31,1.9
O504980,2025-05-25,C10120,P2004,1,0.1,82.13,229.05,Sports,229.05,22.9,206.14,82.13,3.26,6.28
O504981,2026-05-18,C10986,P2017,2,0.2,42.64,69.06,Apparel,138.12,27.62,110.5,85.28,4.62,2.01
O504982,2025-01-16,C10129,P2069,2,0.1,90.63,175.87,Apparel,351.74,35.17,316.57,181.26,6.76,5.77
O504983,2025-10-12,C10805,P2041,2,0.15,53.15,104.66,Apparel,209.32,31.4,177.92,106.3,2.92,5.65
O504984,2025-09-27,C10100,P2050,1,0.15,47.62,83.27,Beauty,83.27,12.49,70.78,47.62,5.1,2.11
O504985,2026-06-13,C11039,P2016,2,0.1,23.99,66.65,Electronics,133.3,13.33,119.97,47.98,6.23,3.68
O504986,2026-05-16,C10607,P2015,3,0.0,32.67,56.68,Home,170.04,0.0,170.04,98.01,5.11,5.2
O504987,2025-04-26,C10035,P2065,1,0.1,74.22,160.54,Electronics,160.54,16.05,144.49,74.22,5.94,2.96
O504988,2025-05-21,C10431,P2049,2,0.15,75.64,173.14,Apparel,346.28,51.94,294.34,151.28,6.46,8.51
O504989,2025-03-19,C11087,P2009,1,0.2,89.03,195.13,Home,195.13,39.03,156.1,89.03,3.49,3.48
O504990,2025-10-27,C10655,P2075,2,0.1,49.49,125.61,Electronics,251.22,25.12,226.1,98.98,4.67,4.49
O504991,2025-03-24,C10595,P2064,1,0.0,92.82,194.3,Sports,194.3,0.0,194.3,92.82,5.22,4.51
O504992,2025-09-22,C11023,P2062,1,0.1,69.71,151.88,Beauty,151.88,15.19,136.69,69.71,3.97,3.63
O504993,2025-11-23,C10199,P2039,2,0.2,88.55,225.55,Beauty,451.1,90.22,360.88,177.1,5.88,11.02
O504994,2025-11-09,C10176,P2077,2,0.05,99.36,190.12,Apparel,380.24,19.01,361.23,198.72,5.93,7.41
O504995,2026-01-31,C11083,P2044,1,0.05,96.39,166.51,Electronics,166.51,8.33,158.18,96.39,2.5,4.64
O504996,2026-06-02,C10349,P2075,1,0.2,49.49,125.61,Electronics,125.61,25.12,100.49,49.49,6.22,2.34
O504997,2026-01-29,C11152,P2067,1,0.25,89.48,177.38,Sports,177.38,44.34,133.04,89.48,6.09,4.15
O504998,2026-01-19,C11019,P2016,2,0.0,23.99,66.65,Electronics,133.3,0.0,133.3,47.98,2.5,3.43
O504999,2026-05-09,C10565,P2031,3,0.05,54.53,117.07,Sports,351.21,17.56,333.65,163.59,5.07,10.23
O505000,2025-03-17,C10424,P2024,2,0.2,38.64,85.56,Electronics,171.12,34.22,136.9,77.28,4.59,3.14
O505001,2025-10-20,C10325,P2044,1,0.1,96.39,166.51,Electronics,166.51,16.65,149.86,96.39,4.58,4.19
O505002,2025-05-23,C10898,P2031,2,0.05,54.53,117.07,Sports,234.14,11.71,222.43,109.06,3.62,6.54
O505003,2026-01-27,C10110,P2028,1,0.0,49.21,76.08,Beauty,76.08,0.0,76.08,49.21,4.91,2.38
O505004,2025-03-20,C11086,P2013,1,0.0,14.91,32.18,Beauty,32.18,0.0,32.18,14.91,4.21,0.66
O505005,2026-02-15,C10409,P2037,2,0.0,19.43,42.14,Home,84.28,0.0,84.28,38.86,7.44,2.64
O505006,2025-04-26,C10032,P2017,1,0.2,42.64,69.06,Apparel,69.06,13.81,55.25,42.64,3.77,1.38
O505007,2025-04-08,C10009,P2041,1,0.0,53.15,104.66,Apparel,104.66,0.0,104.66,53.15,6.31,2.26
O505008,2025-02-18,C10220,P2037,3,0.0,19.43,42.14,Home,126.42,0.0,126.42,58.29,6.46,3.17
O505009,2025-01-25,C10092,P2013,1,0.0,14.91,32.18,Beauty,32.18,0.0,32.18,14.91,5.26,0.67
O505010,2026-06-28,C10342,P2002,2,0.0,36.16,61.12,Beauty,122.24,0.0,122.24,72.32,4.75,3.46
O505011,2026-01-15,C10751,P2067,1,0.05,89.48,177.38,Sports,177.38,8.87,168.51,89.48,4.59,3.21
O505012,2026-01-07,C11062,P2038,1,0.05,61.98,100.85,Sports,100.85,5.04,95.81,61.98,4.99,1.96
O505013,2025-03-19,C10805,P2027,1,0.1,39.51,103.84,Electronics,103.84,10.38,93.46,39.51,6.34,1.83
O505014,2026-06-27,C10595,P2016,2,0.1,23.99,66.65,Electronics,133.3,13.33,119.97,47.98,4.86,2.66
O505015,2026-05-09,C11090,P2030,3,0.05,81.44,160.67,Electronics,482.01,24.1,457.91,244.32,4.34,13.36
O505016,2025-03-25,C11030,P2021,3,0.15,75.19,147.18,Electronics,441.54,66.23,375.31,225.57,4.09,9.52
O505017,2026-01-26,C11172,P2025,2,0.15,59.62,149.3,Electronics,298.6,44.79,253.81,119.24,5.31,6.27
O505018,2026-04-25,C10854,P2040,1,0.0,46.24,112.16,Electronics,112.16,0.0,112.16,46.24,6.13,2.39
O505019,2025-10-01,C10879,P2056,1,0.05,12.18,29.13,Home,29.13,1.46,27.67,12.18,3.67,0.85
O505020,2026-03-28,C10607,P2069,3,0.0,90.63,175.87,Apparel,527.61,0.0,527.61,271.89,3.8,13.05
O505021,2025-10-18,C11021,P2004,1,0.0,82.13,229.05,Sports,229.05,0.0,229.05,82.13,3.86,4.31
O505022,2025-08-20,C11001,P2066,2,0.05,21.23,45.94,Beauty,91.88,4.59,87.29,42.46,7.49,2.4
O505023,2026-04-23,C10584,P2045,1,0.1,54.87,109.92,Sports,109.92,10.99,98.93,54.87,7.36,2.74
O505024,2025-02-19,C10327,P2074,1,0.1,60.53,130.38,Sports,130.38,13.04,117.34,60.53,7.39,3.27
O505025,2025-01-29,C10149,P2044,2,0.05,96.39,166.51,Electronics,333.02,16.65,316.37,192.78,4.28,8.71
O505026,2026-04-23,C10627,P2054,3,0.2,19.42,50.24,Beauty,150.72,30.14,120.58,58.26,5.52,3.57
O505027,2026-05-07,C10245,P2070,1,0.05,80.41,185.88,Sports,185.88,9.29,176.59,80.41,2.89,4.18
O505028,2026-05-11,C11107,P2017,1,0.0,42.64,69.06,Apparel,69.06,0.0,69.06,42.64,3.98,1.53
O505029,2026-01-03,C10410,P2056,2,0.05,12.18,29.13,Home,58.26,2.91,55.35,24.36,5.72,1.59
O505030,2025-11-17,C10747,P2077,2,0.2,99.36,190.12,Apparel,380.24,76.05,304.19,198.72,4.65,7.31
O505031,2025-10-27,C11193,P2028,3,0.1,49.21,76.08,Beauty,228.24,22.82,205.42,147.63,9.59,4.87
O505032,2025-08-15,C11098,P2044,1,0.15,96.39,166.51,Electronics,166.51,24.98,141.53,96.39,4.11,4.12
O505033,2025-11-28,C10159,P2009,2,0.0,89.03,195.13,Home,390.26,0.0,390.26,178.06,2.5,10.25
O505034,2025-04-14,C10083,P2048,2,0.2,26.01,65.12,Home,130.24,26.05,104.19,52.02,4.84,2.75
O505035,2026-03-02,C10019,P2015,2,0.0,32.67,56.68,Home,113.36,0.0,113.36,65.34,5.09,2.61
O505036,2025-08-26,C11054,P2018,3,0.1,23.1,60.58,Apparel,181.74,18.17,163.57,69.3,3.32,4.57
O505037,2026-01-06,C10865,P2029,1,0.0,30.95,55.54,Apparel,55.54,0.0,55.54,30.95,4.69,1.17
O505038,2026-01-12,C10820,P2042,1,0.2,21.36,43.17,Sports,43.17,8.63,34.54,21.36,4.57,0.96
O505039,2025-09-29,C10358,P2047,2,0.2,23.95,36.37,Sports,72.74,14.55,58.19,47.9,3.86,1.78
O505040,2026-06-08,C11001,P2012,1,0.0,91.5,250.58,Home,250.58,0.0,250.58,91.5,7.06,6.0
O505041,2026-03-12,C10659,P2064,2,0.15,92.82,194.3,Sports,388.6,58.29,330.31,185.64,3.16,7.07
O505042,2026-04-08,C10971,P2005,2,0.1,21.42,39.38,Sports,78.76,7.88,70.88,42.84,5.96,1.8
O505043,2025-05-14,C10383,P2053,1,0.0,95.73,175.96,Electronics,175.96,0.0,175.96,95.73,3.02,3.23
O505044,2025-12-20,C10975,P2052,1,0.0,85.13,212.17,Beauty,212.17,0.0,212.17,85.13,4.64,5.83
O505045,2026-04-28,C10560,P2001,1,0.0,67.86,159.31,Electronics,159.31,0.0,159.31,67.86,5.9,4.07
O505046,2025-12-16,C10758,P2028,2,0.1,49.21,76.08,Beauty,152.16,15.22,136.94,98.42,3.66,2.6
O505047,2026-04-22,C11068,P2045,3,0.1,54.87,109.92,Sports,329.76,32.98,296.78,164.61,8.01,8.15
O505048,2025-11-18,C10834,P2023,2,0.1,99.43,207.17,Apparel,414.34,41.43,372.91,198.86,4.2,11.53
O505049,2025-02-06,C10003,P2038,3,0.25,61.98,100.85,Sports,302.55,75.64,226.91,185.94,2.5,6.19
O505050,2025-09-22,C10819,P2067,1,0.05,89.48,177.38,Sports,177.38,8.87,168.51,89.48,3.75,3.22
O505051,2025-04-19,C10458,P2054,1,0.05,19.42,50.24,Beauty,50.24,2.51,47.73,19.42,6.14,1.36
O505052,2026-04-16,C10274,P2016,1,0.1,23.99,66.65,Electronics,66.65,6.67,59.99,23.99,5.6,1.28
O505053,2025-03-21,C11110,P2047,1,0.2,23.95,36.37,Sports,36.37,7.27,29.1,23.95,5.17,0.63
O505054,2025-11-16,C10477,P2043,1,0.0,34.43,56.92,Electronics,56.92,0.0,56.92,34.43,7.08,1.75
O505055,2026-02-11,C10171,P2020,1,0.05,96.28,147.84,Home,147.84,7.39,140.45,96.28,4.74,3.65
O505056,2025-08-07,C10318,P2027,2,0.2,39.51,103.84,Electronics,207.68,41.54,166.14,79.02,6.95,3.52
O505057,2026-05-14,C10876,P2028,1,0.0,49.21,76.08,Beauty,76.08,0.0,76.08,49.21,5.19,2.3
O505058,2026-05-30,C10825,P2050,1,0.15,47.62,83.27,Beauty,83.27,12.49,70.78,47.62,3.27,1.41
O505059,2025-08-04,C10755,P2031,3,0.15,54.53,117.07,Sports,351.21,52.68,298.53,163.59,6.01,6.51
O505060,2025-11-10,C10833,P2007,3,0.05,81.19,138.2,Apparel,414.6,20.73,393.87,243.57,2.5,8.98
O505061,2025-05-12,C10960,P2007,3,0.0,81.19,138.2,Apparel,414.6,0.0,414.6,243.57,5.05,11.92
O505062,2025-01-29,C10214,P2067,1,0.0,89.48,177.38,Sports,177.38,0.0,177.38,89.48,5.73,4.54
O505063,2026-04-24,C10609,P2077,2,0.0,99.36,190.12,Apparel,380.24,0.0,380.24,198.72,7.29,7.07
O505064,2025-08-07,C10980,P2053,2,0.0,95.73,175.96,Electronics,351.92,0.0,351.92,191.46,3.94,10.74
O505065,2026-05-20,C10265,P2076,2,0.15,94.33,153.36,Apparel,306.72,46.01,260.71,188.66,3.68,6.92
O505066,2025-07-09,C10403,P2034,2,0.15,84.74,206.91,Electronics,413.82,62.07,351.75,169.48,2.54,8.55
O505067,2025-06-21,C10529,P2046,1,0.1,41.9,79.58,Sports,79.58,7.96,71.62,41.9,6.58,2.06
O505068,2025-07-07,C10336,P2017,1,0.0,42.64,69.06,Apparel,69.06,0.0,69.06,42.64,3.25,1.5
O505069,2025-07-15,C10386,P2006,1,0.2,90.83,200.16,Electronics,200.16,40.03,160.13,90.83,5.61,4.9
O505070,2025-03-10,C10652,P2034,2,0.05,84.74,206.91,Electronics,413.82,20.69,393.13,169.48,4.36,8.99
O505071,2025-03-15,C10496,P2061,2,0.2,92.46,150.56,Sports,301.12,60.22,240.9,184.92,2.5,6.75
O505072,2025-04-09,C10008,P2016,1,0.1,23.99,66.65,Electronics,66.65,6.67,59.99,23.99,5.2,1.85
O505073,2026-05-19,C10137,P2045,1,0.05,54.87,109.92,Sports,109.92,5.5,104.42,54.87,4.19,2.31
O505074,2025-05-19,C10982,P2017,2,0.25,42.64,69.06,Apparel,138.12,34.53,103.59,85.28,4.93,3.09
O505075,2025-02-24,C10233,P2068,2,0.1,54.46,128.05,Home,256.1,25.61,230.49,108.92,3.3,4.92
O505076,2026-05-04,C10482,P2064,3,0.1,92.82,194.3,Sports,582.9,58.29,524.61,278.46,7.48,15.11
O505077,2025-06-30,C10983,P2028,1,0.0,49.21,76.08,Beauty,76.08,0.0,76.08,49.21,5.79,2.13
O505078,2026-03-23,C10438,P2024,2,0.0,38.64,85.56,Electronics,171.12,0.0,171.12,77.28,6.73,4.82
O505079,2025-07-20,C10596,P2066,2,0.05,21.23,45.94,Beauty,91.88,4.59,87.29,42.46,5.05,2.58
O505080,2025-01-30,C11056,P2017,1,0.15,42.64,69.06,Apparel,69.06,10.36,58.7,42.64,5.38,1.22
O505081,2025-04-13,C10120,P2037,3,0.05,19.43,42.14,Home,126.42,6.32,120.1,58.29,4.04,2.57
O505082,2026-03-03,C11055,P2031,1,0.2,54.53,117.07,Sports,117.07,23.41,93.66,54.53,8.61,2.92
O505083,2025-07-14,C11170,P2025,1,0.05,59.62,149.3,Electronics,149.3,7.47,141.84,59.62,4.08,2.6
O505084,2025-11-21,C10218,P2057,3,0.1,24.55,53.8,Beauty,161.4,16.14,145.26,73.65,2.98,4.0
O505085,2026-03-31,C10703,P2074,3,0.1,60.53,130.38,Sports,391.14,39.11,352.03,181.59,5.9,7.68
O505086,2026-05-01,C11163,P2033,2,0.1,102.58,280.83,Apparel,561.66,56.17,505.49,205.16,4.7,9.95
O505087,2025-05-14,C10642,P2040,2,0.0,46.24,112.16,Electronics,224.32,0.0,224.32,92.48,2.84,5.33
O505088,2025-11-15,C10864,P2002,2,0.2,36.16,61.12,Beauty,122.24,24.45,97.79,72.32,2.5,1.93
O505089,2026-03-30,C10229,P2039,1,0.05,88.55,225.55,Beauty,225.55,11.28,214.27,88.55,5.44,5.61
O505090,2026-04-01,C10709,P2049,1,0.0,75.64,173.14,Apparel,173.14,0.0,173.14,75.64,5.67,4.23
O505091,2025-11-15,C10788,P2008,2,0.25,64.11,126.24,Beauty,252.48,63.12,189.36,128.22,5.74,5.51
O505092,2025-11-25,C10069,P2050,2,0.0,47.62,83.27,Beauty,166.54,0.0,166.54,95.24,5.57,4.18
O505093,2025-12-07,C10292,P2077,1,0.1,99.36,190.12,Apparel,190.12,19.01,171.11,99.36,3.84,3.35
O505094,2025-11-19,C10338,P2034,1,0.2,84.74,206.91,Electronics,206.91,41.38,165.53,84.74,3.97,4.13
O505095,2026-05-02,C10291,P2014,3,0.0,105.6,279.48,Beauty,838.44,0.0,838.44,316.8,6.7,26.19
O505096,2026-06-29,C10654,P2038,3,0.0,61.98,100.85,Sports,302.55,0.0,302.55,185.94,5.93,9.13
O505097,2025-07-03,C10722,P2046,1,0.2,41.9,79.58,Sports,79.58,15.92,63.66,41.9,4.22,1.54
O505098,2025-07-02,C10839,P2026,1,0.1,25.88,63.53,Beauty,63.53,6.35,57.18,25.88,5.33,1.4
O505099,2025-02-09,C10680,P2038,1,0.2,61.98,100.85,Sports,100.85,20.17,80.68,61.98,6.36,1.5
O505100,2026-01-01,C10632,P2030,1,0.2,81.44,160.67,Electronics,160.67,32.13,128.54,81.44,6.02,2.84
O505101,2025-04-25,C10863,P2060,1,0.0,91.93,225.41,Sports,225.41,0.0,225.41,91.93,5.13,4.89
O505102,2025-08-19,C10000,P2046,1,0.1,41.9,79.58,Sports,79.58,7.96,71.62,41.9,4.85,1.59
O505103,2026-04-10,C11009,P2031,2,0.15,54.53,117.07,Sports,234.14,35.12,199.02,109.06,4.89,4.4
O505104,2025-01-14,C11045,P2077,2,0.25,99.36,190.12,Apparel,380.24,95.06,285.18,198.72,4.4,8.39
O505105,2025-05-02,C11008,P2079,1,0.2,76.11,150.73,Apparel,150.73,30.15,120.58,76.11,6.69,3.09
O505106,2025-06-28,C10092,P2073,2,0.05,103.53,278.8,Apparel,557.6,27.88,529.72,207.06,2.78,12.08
O505107,2025-04-30,C11182,P2038,1,0.2,61.98,100.85,Sports,100.85,20.17,80.68,61.98,5.28,1.85
O505108,2026-03-12,C10708,P2004,1,0.0,82.13,229.05,Sports,229.05,0.0,229.05,82.13,6.7,5.3
O505109,2026-01-11,C10944,P2037,3,0.2,19.43,42.14,Home,126.42,25.28,101.14,58.29,7.96,3.18
O505110,2026-03-31,C11116,P2071,1,0.1,72.34,202.22,Beauty,202.22,20.22,182.0,72.34,8.53,4.22
O505111,2025-06-04,C10107,P2000,2,0.1,20.01,46.3,Beauty,92.6,9.26,83.34,40.02,6.74,2.42
O505112,2026-04-18,C10298,P2064,3,0.15,92.82,194.3,Sports,582.9,87.44,495.47,278.46,3.42,13.51
O505113,2025-03-15,C11005,P2024,2,0.0,38.64,85.56,Electronics,171.12,0.0,171.12,77.28,4.45,5.31
O505114,2025-08-30,C10859,P2029,3,0.0,30.95,55.54,Apparel,166.62,0.0,166.62,92.85,5.04,3.25
O505115,2025-06-13,C11082,P2012,1,0.1,91.5,250.58,Home,250.58,25.06,225.52,91.5,6.07,5.36
O505116,2025-07-26,C11109,P2069,1,0.15,90.63,175.87,Apparel,175.87,26.38,149.49,90.63,4.86,4.47
O505117,2025-12-16,C10561,P2022,3,0.2,39.69,79.46,Beauty,238.38,47.68,190.7,119.07,5.71,5.49
O505118,2025-04-08,C10474,P2055,2,0.15,14.94,29.55,Sports,59.1,8.86,50.24,29.88,4.9,1.6
O505119,2026-04-05,C10390,P2022,2,0.0,39.69,79.46,Beauty,158.92,0.0,158.92,79.38,5.57,3.31
O505120,2025-12-10,C10441,P2038,1,0.1,61.98,100.85,Sports,100.85,10.09,90.76,61.98,5.72,2.13
O505121,2025-08-21,C10072,P2020,1,0.1,96.28,147.84,Home,147.84,14.78,133.06,96.28,2.5,3.81
O505122,2025-09-20,C10038,P2010,1,0.15,105.58,212.84,Electronics,212.84,31.93,180.91,105.58,4.31,5.78
O505123,2025-07-11,C10869,P2059,3,0.05,74.58,192.13,Electronics,576.39,28.82,547.57,223.74,5.36,16.17
O505124,2025-05-28,C11100,P2023,3,0.15,99.43,207.17,Apparel,621.51,93.23,528.28,298.29,6.0,11.56
O505125,2025-05-27,C10936,P2046,1,0.1,41.9,79.58,Sports,79.58,7.96,71.62,41.9,4.52,1.53
O505126,2026-03-29,C10787,P2012,1,0.05,91.5,250.58,Home,250.58,12.53,238.05,91.5,6.93,5.8
O505127,2025-04-22,C11192,P2054,2,0.0,19.42,50.24,Beauty,100.48,0.0,100.48,38.84,4.55,2.24
O505128,2026-03-31,C10872,P2045,2,0.1,54.87,109.92,Sports,219.84,21.98,197.86,109.74,5.17,4.17
O505129,2026-06-11,C10897,P2075,1,0.0,49.49,125.61,Electronics,125.61,0.0,125.61,49.49,4.51,2.88
O505130,2026-02-09,C10953,P2007,1,0.15,81.19,138.2,Apparel,138.2,20.73,117.47,81.19,5.7,2.83
O505131,2025-10-10,C10427,P2055,1,0.2,14.94,29.55,Sports,29.55,5.91,23.64,14.94,2.95,0.48
O505132,2026-04-20,C10924,P2005,1,0.05,21.42,39.38,Sports,39.38,1.97,37.41,21.42,4.17,1.03
O505133,2025-12-28,C10505,P2053,1,0.0,95.73,175.96,Electronics,175.96,0.0,175.96,95.73,5.98,5.57
O505134,2025-04-27,C10714,P2067,3,0.1,89.48,177.38,Sports,532.14,53.21,478.93,268.44,4.32,13.6
O505135,2026-06-21,C11064,P2015,1,0.0,32.67,56.68,Home,56.68,0.0,56.68,32.67,6.48,1.51
O505136,2026-05-24,C10389,P2014,2,0.15,105.6,279.48,Beauty,558.96,83.84,475.12,211.2,7.35,8.75
O505137,2025-01-06,C10350,P2071,2,0.25,72.34,202.22,Beauty,404.44,101.11,303.33,144.68,8.72,8.68
O505138,2025-06-14,C10381,P2040,3,0.15,46.24,112.16,Electronics,336.48,50.47,286.01,138.72,7.05,7.92
O505139,2025-03-15,C10221,P2031,3,0.15,54.53,117.07,Sports,351.21,52.68,298.53,163.59,4.33,7.45
